"27/03/2020,09:30:00",305.2
"27/03/2020,09:35:00",305.26229
"27/03/2020,09:40:00",305.231535
"27/03/2020,09:45:00",305.269622
"27/03/2020,09:50:00",305.2326518
"27/03/2020,09:55:00",305.1510704
"27/03/2020,10:00:00",305.1273524
"27/03/2020,10:05:00",305.1889107
"27/03/2020,10:10:00",305.3446685
"27/03/2020,10:15:00",305.4131622
"27/03/2020,10:20:00",305.3626394
"27/03/2020,10:25:00",305.2480384
"27/03/2020,10:30:00",305.2599524
"27/03/2020,10:35:00",305.2568068
"27/03/2020,10:40:00",305.1941616
"27/03/2020,10:45:00",305.1959876
"27/03/2020,10:50:00",305.1624729
"27/03/2020,10:55:00",305.1406943
"27/03/2020,11:00:00",305.1128716
"27/03/2020,11:05:00",305.0811879
"27/03/2020,11:10:00",305.1042479
"27/03/2020,11:15:00",305.0187634
"27/03/2020,11:20:00",305.0304602
"27/03/2020,11:25:00",304.9819668
"27/03/2020,11:30:00",304.9879979
"27/03/2020,11:35:00",305.031178
"27/03/2020,11:40:00",304.9576515
"27/03/2020,11:45:00",304.9308909
"27/03/2020,11:50:00",304.9825995
"27/03/2020,11:55:00",305.020061
"27/03/2020,12:00:00",305.0707417
"27/03/2020,12:05:00",304.9840439
"27/03/2020,12:10:00",305.009903
"27/03/2020,12:15:00",304.9375426
"27/03/2020,12:20:00",304.8426548
"27/03/2020,12:25:00",304.884058
"27/03/2020,12:30:00",304.7738662
"27/03/2020,12:35:00",304.7651665
"27/03/2020,12:40:00",304.8019885
"27/03/2020,12:45:00",304.6403229
"27/03/2020,12:50:00",304.6334565
"27/03/2020,12:55:00",304.6726201
"27/03/2020,13:00:00",304.7547816
"27/03/2020,13:05:00",304.787374
"27/03/2020,13:10:00",304.7549342
"27/03/2020,13:15:00",304.7975906
"27/03/2020,13:20:00",304.8253186
"27/03/2020,13:25:00",304.873185
"27/03/2020,13:30:00",304.9084865
"27/03/2020,13:35:00",304.8171058
"27/03/2020,13:40:00",304.7379043
"27/03/2020,13:45:00",304.7074071
"27/03/2020,13:50:00",304.7969028
"27/03/2020,13:55:00",304.7275666
"27/03/2020,14:00:00",304.800752
"27/03/2020,14:05:00",304.8269322
"27/03/2020,14:10:00",304.9329757
"27/03/2020,14:15:00",304.9687554
"27/03/2020,14:20:00",304.9908026
"27/03/2020,14:25:00",304.9217498
"27/03/2020,14:30:00",304.9074837
"27/03/2020,14:35:00",304.9226261
"27/03/2020,14:40:00",304.8759392
"27/03/2020,14:45:00",304.9186435
"27/03/2020,14:50:00",305.0575416
"27/03/2020,14:55:00",305.0123756
"27/03/2020,15:00:00",304.9514236
"27/03/2020,15:05:00",304.9941435
"27/03/2020,15:10:00",304.9649358
"27/03/2020,15:15:00",304.8878984
"27/03/2020,15:20:00",304.8621315
"27/03/2020,15:25:00",304.9468627
"27/03/2020,15:30:00",304.9736364
"27/03/2020,15:35:00",304.9727223
"27/03/2020,15:40:00",304.9136573
"27/03/2020,15:45:00",305.0794212
"27/03/2020,15:50:00",305.0550556
"27/03/2020,15:55:00",305.0114832
"27/03/2020,16:00:00",304.8827559
"30/03/2020,09:35:00",304.7325047
"30/03/2020,09:40:00",304.7857764
"30/03/2020,09:45:00",304.7686449
"30/03/2020,09:50:00",304.7606976
"30/03/2020,09:55:00",304.6652711
"30/03/2020,10:00:00",304.6325442
"30/03/2020,10:05:00",304.6488429
"30/03/2020,10:10:00",304.7424218
"30/03/2020,10:15:00",304.7112531
"30/03/2020,10:20:00",304.7102521
"30/03/2020,10:25:00",304.6797097
"30/03/2020,10:30:00",304.6575355
"30/03/2020,10:35:00",304.6122719
"30/03/2020,10:40:00",304.6275229
"30/03/2020,10:45:00",304.6182998
"30/03/2020,10:50:00",304.6232164
"30/03/2020,10:55:00",304.6706947
"30/03/2020,11:00:00",304.6716203
"30/03/2020,11:05:00",304.7047341
"30/03/2020,11:10:00",304.6643657
"30/03/2020,11:15:00",304.690256
"30/03/2020,11:20:00",304.715752
"30/03/2020,11:25:00",304.662678
"30/03/2020,11:30:00",304.6934494
"30/03/2020,11:35:00",304.7746396
"30/03/2020,11:40:00",304.7503711
"30/03/2020,11:45:00",304.6167877
"30/03/2020,11:50:00",304.5066037
"30/03/2020,11:55:00",304.4415122
"30/03/2020,12:00:00",304.446499
"30/03/2020,12:05:00",304.4716636
"30/03/2020,12:10:00",304.3766047
"30/03/2020,12:15:00",304.3616548
"30/03/2020,12:20:00",304.2583399
"30/03/2020,12:25:00",304.3214047
"30/03/2020,12:30:00",304.2444249
"30/03/2020,12:35:00",304.3223628
"30/03/2020,12:40:00",304.3380255
"30/03/2020,12:45:00",304.3833033
"30/03/2020,12:50:00",304.2354344
"30/03/2020,12:55:00",304.1921064
"30/03/2020,13:00:00",304.3147481
"30/03/2020,13:05:00",304.2780965
"30/03/2020,13:10:00",304.2313247
"30/03/2020,13:15:00",304.1758792
"30/03/2020,13:20:00",304.1392075
"30/03/2020,13:25:00",304.2192106
"30/03/2020,13:30:00",304.1269948
"30/03/2020,13:35:00",304.1321051
"30/03/2020,13:40:00",304.1112261
"30/03/2020,13:45:00",304.1043298
"30/03/2020,13:50:00",304.115553
"30/03/2020,13:55:00",304.0910395
"30/03/2020,14:00:00",304.2043545
"30/03/2020,14:05:00",304.1513108
"30/03/2020,14:10:00",304.0790396
"30/03/2020,14:15:00",303.9731445
"30/03/2020,14:20:00",303.9837926
"30/03/2020,14:25:00",303.9561454
"30/03/2020,14:30:00",303.7869825
"30/03/2020,14:35:00",303.6545382
"30/03/2020,14:40:00",303.5936359
"30/03/2020,14:45:00",303.617023
"30/03/2020,14:50:00",303.6063337
"30/03/2020,14:55:00",303.5619136
"30/03/2020,15:00:00",303.5236151
"30/03/2020,15:05:00",303.5318578
"30/03/2020,15:10:00",303.4707625
"30/03/2020,15:15:00",303.4692012
"30/03/2020,15:20:00",303.3857406
"30/03/2020,15:25:00",303.4920858
"30/03/2020,15:30:00",303.485449
"30/03/2020,15:35:00",303.4802814
"30/03/2020,15:40:00",303.4523383
"30/03/2020,15:45:00",303.6096409
"30/03/2020,15:50:00",303.5860178
