"27/03/2020,09:30:00",10.94
"27/03/2020,09:35:00",10.92769895
"27/03/2020,09:40:00",10.93730777
"27/03/2020,09:45:00",10.9177521
"27/03/2020,09:50:00",10.91802055
"27/03/2020,09:55:00",10.90899724
"27/03/2020,10:00:00",10.91163237
"27/03/2020,10:05:00",10.89241993
"27/03/2020,10:10:00",10.91489221
"27/03/2020,10:15:00",10.90004978
"27/03/2020,10:20:00",10.89468218
"27/03/2020,10:25:00",10.91422005
"27/03/2020,10:30:00",10.93580247
"27/03/2020,10:35:00",10.93130746
"27/03/2020,10:40:00",10.92958031
"27/03/2020,10:45:00",10.94377138
"27/03/2020,10:50:00",10.9487975
"27/03/2020,10:55:00",10.97041098
"27/03/2020,11:00:00",10.98082371
"27/03/2020,11:05:00",11.01570081
"27/03/2020,11:10:00",11.04430743
"27/03/2020,11:15:00",11.0371498
"27/03/2020,11:20:00",11.02719587
"27/03/2020,11:25:00",11.0392632
"27/03/2020,11:30:00",11.02917142
"27/03/2020,11:35:00",10.99507828
"27/03/2020,11:40:00",11.00848895
"27/03/2020,11:45:00",10.98542813
"27/03/2020,11:50:00",10.9505594
"27/03/2020,11:55:00",10.94020173
"27/03/2020,12:00:00",10.93217348
"27/03/2020,12:05:00",10.944139
"27/03/2020,12:10:00",10.95220638
"27/03/2020,12:15:00",10.9513329
"27/03/2020,12:20:00",10.93144473
"27/03/2020,12:25:00",10.97079
"27/03/2020,12:30:00",10.9759809
"27/03/2020,12:35:00",11.01730551
"27/03/2020,12:40:00",11.00092875
"27/03/2020,12:45:00",10.97662532
"27/03/2020,12:50:00",10.97683583
"27/03/2020,12:55:00",10.94916364
"27/03/2020,13:00:00",10.95158133
"27/03/2020,13:05:00",10.92417273
"27/03/2020,13:10:00",10.92715965
"27/03/2020,13:15:00",10.93892105
"27/03/2020,13:20:00",10.9239607
"27/03/2020,13:25:00",10.91266852
"27/03/2020,13:30:00",10.91004179
"27/03/2020,13:35:00",10.91898332
"27/03/2020,13:40:00",10.93348748
"27/03/2020,13:45:00",10.94050037
"27/03/2020,13:50:00",10.9377431
"27/03/2020,13:55:00",10.93744056
"27/03/2020,14:00:00",10.94789801
"27/03/2020,14:05:00",10.96447461
"27/03/2020,14:10:00",10.99030893
"27/03/2020,14:15:00",10.99124227
"27/03/2020,14:20:00",10.96520724
"27/03/2020,14:25:00",10.99412483
"27/03/2020,14:30:00",10.97842212
"27/03/2020,14:35:00",10.9999924
"27/03/2020,14:40:00",11.02082095
"27/03/2020,14:45:00",11.00642868
"27/03/2020,14:50:00",11.01073997
"27/03/2020,14:55:00",10.99681791
"27/03/2020,15:00:00",11.00155238
"27/03/2020,15:05:00",11.03045181
"27/03/2020,15:10:00",11.05540137
"27/03/2020,15:15:00",11.06554605
"27/03/2020,15:20:00",11.06011628
"27/03/2020,15:25:00",11.06704576
