"27/03/2020,09:30:00",3.12
"27/03/2020,09:35:00",3.121922114
"27/03/2020,09:40:00",3.142721281
"27/03/2020,09:45:00",3.137000279
"27/03/2020,09:50:00",3.143352546
"27/03/2020,09:55:00",3.164960447
"27/03/2020,10:00:00",3.150538405
"27/03/2020,10:05:00",3.145282434
"27/03/2020,10:10:00",3.15966315
"27/03/2020,10:15:00",3.146013032
"27/03/2020,10:20:00",3.133167394
"27/03/2020,10:25:00",3.117228294
"27/03/2020,10:30:00",3.121790256
"27/03/2020,10:35:00",3.115189968
"27/03/2020,10:40:00",3.112694771
"27/03/2020,10:45:00",3.093996187
"27/03/2020,10:50:00",3.093060158
"27/03/2020,10:55:00",3.107910094
"27/03/2020,11:00:00",3.09361153
"27/03/2020,11:05:00",3.087999952
"27/03/2020,11:10:00",3.078627853
"27/03/2020,11:15:00",3.076833146
"27/03/2020,11:20:00",3.065049358
"27/03/2020,11:25:00",3.033944699
"27/03/2020,11:30:00",3.03348451
"27/03/2020,11:35:00",3.029597619
"27/03/2020,11:40:00",3.04522956
"27/03/2020,11:45:00",3.048918821
"27/03/2020,11:50:00",3.050760306
"27/03/2020,11:55:00",3.050356821
"27/03/2020,12:00:00",3.043556966
"27/03/2020,12:05:00",3.061650654
"27/03/2020,12:10:00",3.052552287
"27/03/2020,12:15:00",3.066043047
"27/03/2020,12:20:00",3.052726191
"27/03/2020,12:25:00",3.038102176
"27/03/2020,12:30:00",3.025657779
"27/03/2020,12:35:00",3.040306127
"27/03/2020,12:40:00",3.038420526
"27/03/2020,12:45:00",3.01304945
"27/03/2020,12:50:00",3.00747498
"27/03/2020,12:55:00",3.000312329
"27/03/2020,13:00:00",3.014593486
"27/03/2020,13:05:00",3.023083789
"27/03/2020,13:10:00",3.036182339
"27/03/2020,13:15:00",3.053047156
"27/03/2020,13:20:00",3.051052669
"27/03/2020,13:25:00",3.046274371
"27/03/2020,13:30:00",3.041097206
"27/03/2020,13:35:00",3.02261154
"27/03/2020,13:40:00",3.014680952
"27/03/2020,13:45:00",3.014434468
"27/03/2020,13:50:00",3.022315904
"27/03/2020,13:55:00",3.021986779
"27/03/2020,14:00:00",3.015936627
"27/03/2020,14:05:00",3.016955973
"27/03/2020,14:10:00",3.004037134
"27/03/2020,14:15:00",3.016258261
"27/03/2020,14:20:00",3.013679738
"27/03/2020,14:25:00",3.024322601
"27/03/2020,14:30:00",3.033070416
"27/03/2020,14:35:00",3.031132616
"27/03/2020,14:40:00",3.031812599
"27/03/2020,14:45:00",3.02999187
"27/03/2020,14:50:00",3.03027737
"27/03/2020,14:55:00",3.03111352
"27/03/2020,15:00:00",3.028956878
"27/03/2020,15:05:00",3.011975078
"27/03/2020,15:10:00",3.008174767
